district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Abuakwa North,Eastern,East Akim (pre-2018),2019,2432.86753971245,2501.0,1.028005002,86867.77126254955,,,,,,89300.638802262
Abuakwa North,Eastern,East Akim (pre-2018),2020,2440.68905258181,2376.0,0.973495578,88649.83689556828,,,,,0.703649515,91090.5259481501
Abuakwa North,Eastern,East Akim (pre-2018),2021,2451.24257072356,2721.0,1.110049259,90468.23777685023,,,,,,92919.4803475738
Abuakwa North,Eastern,East Akim (pre-2018),2022,2464.83243843764,2551.0,1.034958791,92249.45269030106,,,,,,94714.2851287387
Abuakwa North,Eastern,East Akim (pre-2018),2023,2473.68293132021,2157.0,0.871979174,94070.5724113123,,,,,,96544.2553426325
Abuakwa North,Eastern,East Akim (pre-2018),2024,2495.82435703016,2409.0,0.965212153,95892.94457013794,,,,,,98388.7689271681
Abuakwa North,Eastern,East Akim (pre-2018),2025,2506.12404330793,2579.0,1.02907915,97719.71346674708,,,,,,100225.837510055
Abura-Asebu-Kwamankese,Central,,1970,1847.78903419865,,,38622.94503532385,0.0,0.0,0.0,,,40470.7340695225
Abura-Asebu-Kwamankese,Central,,1971,1828.98064945167,,,39694.54540022643,,,,,,41523.5260496781
Abura-Asebu-Kwamankese,Central,,1972,1783.94416788829,,,40908.08068510531,,,,,,42692.0248529936
Abura-Asebu-Kwamankese,Central,,1973,1851.72402647146,,,42034.82623494093,,,,,,43886.5502614124
Abura-Asebu-Kwamankese,Central,,1974,1903.6326889913,,,43259.65063364639,,,,,,45163.2833226377
Abura-Asebu-Kwamankese,Central,,1975,1939.40643641037,,,44555.27195095703,,,,,,46494.6783873674
Abura-Asebu-Kwamankese,Central,,1976,1978.06295979946,,,45882.76924277834,,,,,,47860.8322025778
Abura-Asebu-Kwamankese,Central,,1977,2004.43969404715,,,47262.11695336005,,,,,,49266.5566474072
Abura-Asebu-Kwamankese,Central,,1978,2127.13457177964,,,48569.91826296155,,,,,,50697.0528347412
Abura-Asebu-Kwamankese,Central,,1979,2193.60320711613,,,50063.465561762765,,,,,,52257.0687688789
Abura-Asebu-Kwamankese,Central,,1980,2265.56960947745,,,51607.13003781396,,,,,0.26191485,53872.6996472914
Abura-Asebu-Kwamankese,Central,,1981,2191.32340856526,,,53356.74518138104,,,,,,55548.0685899463
Abura-Asebu-Kwamankese,Central,,1982,2251.83794077766,,,54868.33760902324,,,,,,57120.1755498009
Abura-Asebu-Kwamankese,Central,,1983,2389.22621729036,,,56369.25265321544,,,,,,58758.4788705058
Abura-Asebu-Kwamankese,Central,,1984,2482.87387291559,,,58053.80191041741,,,,,,60536.675783333
Abura-Asebu-Kwamankese,Central,,1985,2496.40315801298,,,59904.17287962162,,,,,,62400.5760376346
Abura-Asebu-Kwamankese,Central,,1986,2535.7112563294,,,61215.9885505015,,,,,,63751.6998068309
Abura-Asebu-Kwamankese,Central,,1987,2572.52283892324,,,62570.25820406546,,,,,,65142.7810429887
Abura-Asebu-Kwamankese,Central,,1988,2603.30024322637,,,64016.534276522936,,,,,,66619.8345197493
Abura-Asebu-Kwamankese,Central,,1989,2622.30665410585,,,65576.40447899145,,,,,,68198.7111330973
Abura-Asebu-Kwamankese,Central,,1990,2651.92718395215,,,67246.21700501964,,,,,0.280161021,69898.1441889718
Abura-Asebu-Kwamankese,Central,,1991,2695.63397221807,,,68996.35517183723,,,,,,71691.9891440553
Abura-Asebu-Kwamankese,Central,,1992,2729.97506005899,,,70827.42394743931,,,,,,73557.3990074983
Abura-Asebu-Kwamankese,Central,,1993,2752.93267797651,,,72645.59507343109,,,,,,75398.5277514076
Abura-Asebu-Kwamankese,Central,,1994,2774.35360378648,,,74532.15498885151,,,,,,77306.508592638
Abura-Asebu-Kwamankese,Central,,1995,2772.94478972414,,,76443.60620412807,,,,,,79216.5509938522
Abura-Asebu-Kwamankese,Central,,1996,2784.10723979787,,,78331.05558355103,,,,,,81115.1628233489
Abura-Asebu-Kwamankese,Central,,1997,2784.3579002429,,,80261.1940250292,,,,,,83045.5519252721
Abura-Asebu-Kwamankese,Central,,1998,2832.61135184302,,,82161.91673790567,,,,,,84994.5280897487
Abura-Asebu-Kwamankese,Central,,1999,2894.3986101893,,,84196.67937266511,,,,,,87091.0779828544
Abura-Asebu-Kwamankese,Central,,2000,2975.51153785537,2560.0,0.860356267,86256.10257446223,0.223383709,0.28236197,0.310311068,0.081,,89231.6141123176
Abura-Asebu-Kwamankese,Central,,2001,3095.72858861617,2684.0,0.86700107,88770.19903030463,,,,,,91865.9276189208
Abura-Asebu-Kwamankese,Central,,2002,3169.26525711736,3933.0,1.240981641,91496.66329336444,,,,,,94665.9285504818
Abura-Asebu-Kwamankese,Central,,2003,3226.85763514231,3651.0,1.131441301,94114.91845899628,,,,,,97341.7760941386
Abura-Asebu-Kwamankese,Central,,2004,3269.88355451842,4134.0,1.264265204,96501.03969970328,,,,,,99770.9232542217
Abura-Asebu-Kwamankese,Central,,2005,3313.41830223302,3418.0,1.031563083,99117.31063583998,,,,,,102430.728938073
Abura-Asebu-Kwamankese,Central,,2006,3412.26720616603,3970.0,1.163449332,101604.61343058596,,,,,,105016.880636752
Abura-Asebu-Kwamankese,Central,,2007,3448.43185247908,3479.0,1.008864362,104200.41422245992,,,,,,107648.846074939
Abura-Asebu-Kwamankese,Central,,2008,3483.18737774777,4422.0,1.269526879,107243.90830269722,,,,,,110727.095680445
Abura-Asebu-Kwamankese,Central,,2009,3523.22911878069,4988.0,1.4157467,109817.56534944332,,,,,,113340.794468224
Abura-Asebu-Kwamankese,Central,,2010,3604.72534516159,4276.0,1.186220749,112952.18988612542,,,,,,116556.915231287
Abura-Asebu-Kwamankese,Central,,2011,3695.41728569123,4721.0,1.277528256,115350.21735595576,,,,,,119045.634641647
Abura-Asebu-Kwamankese,Central,,2012,3810.59731474291,4389.0,1.151787932,118761.5409901161,,,,,,122572.138304859
Abura-Asebu-Kwamankese,Central,,2013,3911.1215878836,4184.0,1.069769862,122377.9801323894,,,,,,126289.101720273
Abura-Asebu-Kwamankese,Central,,2014,3966.22664029154,4474.0,1.128024293,125136.80925690346,,,,,,129103.035897195
Abura-Asebu-Kwamankese,Central,,2015,3227.14954970041,3958.0,1.226469347,103914.0568781646,,,,,,107141.206427865
Abura-Asebu-Kwamankese,Central,,2016,3260.69677031571,3443.0,1.055909286,106367.87717292528,0.493422042,0.526081911,0.541967439,0.542,,109628.573943241
Abura-Asebu-Kwamankese,Central,,2017,3239.436456124,3693.0,1.140013101,108915.055033253,,,,,,112154.491489377
Abura-Asebu-Kwamankese,Central,,2018,3177.09804659589,3936.0,1.238866394,111396.97404876612,,,,,0.767426591,114574.072095362
Abura-Asebu-Kwamankese,Central,,2019,3185.36255486729,4189.0,1.315077932,113736.29730667872,,,,,,116921.659861546
Abura-Asebu-Kwamankese,Central,,2020,3196.20188375539,4122.0,1.289655707,116091.3043718116,,,,,,119287.506255567
Abura-Asebu-Kwamankese,Central,,2021,3210.34355844587,4422.0,1.377422671,118484.44860564312,,,,,,121694.792164089
Abura-Asebu-Kwamankese,Central,,2022,3228.07865473092,4545.0,1.407958258,120814.90185553009,,,,,,124042.980510261
Abura-Asebu-Kwamankese,Central,,2023,3239.99245944457,4229.0,1.305249951,123212.21180340242,,,,,,126452.204262847
Abura-Asebu-Kwamankese,Central,,2024,3269.35871647417,3002.0,0.918222887,125613.17998827682,,,,,,128882.538704751
Abura-Asebu-Kwamankese,Central,,2025,3283.40692414982,5066.0,1.542909581,128027.81437711518,,,,,,131311.221301265
Accra Metro,Greater Accra,Accra (pre-2019),1970,4684.85370460884,,,97923.97496833916,0.0,0.0,0.0,,,102608.828672948
Accra Metro,Greater Accra,Accra (pre-2019),1971,4637.1672375237,,,100640.89278009132,,,,,,105278.060017615
Accra Metro,Greater Accra,Accra (pre-2019),1972,4522.98248829649,,,103717.67003648652,,,,,,108240.652524783
Accra Metro,Greater Accra,Accra (pre-2019),1973,4694.83041882551,,,106574.40203651549,,,,,,111269.232455341
Accra Metro,Greater Accra,Accra (pre-2019),1974,4826.43878179688,,,109679.80152507711,,,,,,114506.240306874
Accra Metro,Greater Accra,Accra (pre-2019),1975,4917.13894833222,,,112964.69834816376,,,,,,117881.837296496
Accra Metro,Greater Accra,Accra (pre-2019),1976,5015.1480573024,,,116330.4129889286,,,,,,121345.561046231
Accra Metro,Greater Accra,Accra (pre-2019),1977,5082.02319232525,,,119827.58832240176,,,,,,124909.611514727
Accra Metro,Greater Accra,Accra (pre-2019),1978,5393.10175261709,,,123143.3660961549,,,,,,128536.467848772
Accra Metro,Greater Accra,Accra (pre-2019),1979,5561.62522944977,,,126930.08117363224,,,,,,132491.706403082
Accra Metro,Greater Accra,Accra (pre-2019),1980,5744.08765371458,,,130843.8625120074,,,,,0.26191485,136587.950165722
Accra Metro,Greater Accra,Accra (pre-2019),1981,5555.84506597379,,,135279.80776077622,,,,,,140835.65282675
Accra Metro,Greater Accra,Accra (pre-2019),1982,5709.2726083885,,,139112.27415895948,,,,,,144821.546767348
Accra Metro,Greater Accra,Accra (pre-2019),1983,6057.60456851913,,,142917.66929603787,,,,,,148975.273864557
Accra Metro,Greater Accra,Accra (pre-2019),1984,6295.0372831115,,,147188.6475744765,,,,,,153483.684857588
Accra Metro,Greater Accra,Accra (pre-2019),1985,6329.33920840499,,,151880.04747432302,,,,,,158209.386682728
Accra Metro,Greater Accra,Accra (pre-2019),1986,6429.00030965116,,,155206.00319315385,,,,,,161635.003502805
Accra Metro,Greater Accra,Accra (pre-2019),1987,6522.33178629458,,,158639.5960363374,,,,,,165161.927822632
Accra Metro,Greater Accra,Accra (pre-2019),1988,6600.36430726918,,,162306.4604296948,,,,,,168906.824736964
Accra Metro,Greater Accra,Accra (pre-2019),1989,6648.55284652992,,,166261.32949834506,,,,,,172909.882344875
Accra Metro,Greater Accra,Accra (pre-2019),1990,6723.65224717287,,,170494.94451271213,,,,,0.280161021,177218.596759885
Accra Metro,Greater Accra,Accra (pre-2019),1991,6834.46571404298,,,174932.21582596502,,,,,,181766.681540008
Accra Metro,Greater Accra,Accra (pre-2019),1992,6921.53353921903,,,179574.67726393597,,,,,,186496.210803155
Accra Metro,Greater Accra,Accra (pre-2019),1993,6979.73990334356,,,184184.4382147625,,,,,,191164.178118106
Accra Metro,Greater Accra,Accra (pre-2019),1994,7034.05016375732,,,188967.5909692967,,,,,,196001.641133054
Accra Metro,Greater Accra,Accra (pre-2019),1995,7030.47827992376,,,193813.85271310623,,,,,,200844.33099303
Accra Metro,Greater Accra,Accra (pre-2019),1996,7058.77937091011,,,198599.2605999349,,,,,,205658.039970845
Accra Metro,Greater Accra,Accra (pre-2019),1997,7059.41489124969,,,203492.9016274613,,,,,,210552.316518711
Accra Metro,Greater Accra,Accra (pre-2019),1998,7181.75589301184,,,208311.96250402715,,,,,,215493.718397039
Accra Metro,Greater Accra,Accra (pre-2019),1999,7338.41028418088,,,213470.8659778671,,,,,,220809.276262048
Accra Metro,Greater Accra,Accra (pre-2019),2000,7544.06265717099,6225.863022,0.825266611,218692.29344481905,0.223383709,0.28236197,0.310311068,0.081,,226236.35610199
Accra Metro,Greater Accra,Accra (pre-2019),2001,7539.76077580847,7031.589587,0.932601152,216203.08290934152,,,,,,223742.84368515
Accra Metro,Greater Accra,Accra (pre-2019),2002,7818.414347789,7134.125199,0.912477247,225717.56133733105,,,,,,233535.97568512
Accra Metro,Greater Accra,Accra (pre-2019),2003,8005.24391004522,6655.368051,0.831376049,233481.9081056408,,,,,,241487.152015686
Accra Metro,Greater Accra,Accra (pre-2019),2004,8002.70695467883,7030.031993,0.878456756,236176.4658167752,,,,,,244179.172771454
Accra Metro,Greater Accra,Accra (pre-2019),2005,8393.69381051546,7902.97508,0.941537213,251088.2360486456,,,,,,259481.929859161
Accra Metro,Greater Accra,Accra (pre-2019),2006,8612.63944252501,7766.194134,0.901720568,256452.33749381496,,,,,,265064.97693634
Accra Metro,Greater Accra,Accra (pre-2019),2007,8819.04248304806,8552.252651,0.969748436,266482.83019380097,,,,,,275301.872676849
Accra Metro,Greater Accra,Accra (pre-2019),2008,9030.3381172961,8428.529464,0.933357019,278035.2154410539,,,,,,287065.55355835
Accra Metro,Greater Accra,Accra (pre-2019),2009,9137.15530864432,8683.644697,0.950366323,284801.27643879264,,,,,,293938.431747437
Accra Metro,Greater Accra,Accra (pre-2019),2010,9455.53311288071,8494.618025,0.898375366,296284.2018114353,,,,,,305739.734924316
Accra Metro,Greater Accra,Accra (pre-2019),2011,9829.73678784667,7794.0498,0.792905239,306829.29351992335,,,,,,316659.03030777
Accra Metro,Greater Accra,Accra (pre-2019),2012,10144.0827131319,8034.909636,0.792078482,316151.7199106171,,,,,,326295.802623749
Accra Metro,Greater Accra,Accra (pre-2019),2013,10580.7643680235,8963.865273,0.847185039,331069.3729458195,,,,,,341650.137313843
Accra Metro,Greater Accra,Accra (pre-2019),2014,10744.9578123777,8482.911226,0.789478319,339009.8091172483,,,,,,349754.766929626
Accra Metro,Greater Accra,Accra (pre-2019),2015,7945.18664055189,10776.06487,1.356301036,255834.6193006721,,,,,,263779.805941224
Accra Metro,Greater Accra,Accra (pre-2019),2016,8026.59848644998,17837.0,2.222236484,261837.36239921203,0.493422042,0.526081911,0.541967439,0.733,,269863.960885662
Accra Metro,Greater Accra,Accra (pre-2019),2017,7973.70142253946,21264.0,2.666766521,268088.6447433895,,,,,,276062.346165929
Accra Metro,Greater Accra,Accra (pre-2019),2018,7819.15348063288,27137.0,3.470580296,274159.00440927513,,,,,,281978.157889908
Accra Metro,Greater Accra,Accra (pre-2019),2019,7839.66617219049,17959.0,2.290786317,279922.4851761075,,,,,,287762.151348298
Accra Metro,Greater Accra,Accra (pre-2019),2020,7865.16035447589,12819.0,1.629845982,285675.5479950291,,,,,,293540.708349505
Accra Metro,Greater Accra,Accra (pre-2019),2021,7900.00799513094,16305.0,2.063921962,291566.33059434703,,,,,,299466.338589478
Accra Metro,Greater Accra,Accra (pre-2019),2022,7944.41463278856,14444.0,1.818132697,297329.70500992745,,,,,,305274.119642716
Accra Metro,Greater Accra,Accra (pre-2019),2023,7973.55596736388,14119.0,1.770728149,303222.7633164121,,,,,,311196.319283776
Accra Metro,Greater Accra,Accra (pre-2019),2024,8045.4891143073,13023.0,1.618671011,309118.5641749047,,,,,,317164.053289212
Accra Metro,Greater Accra,Accra (pre-2019),2025,8079.1612110952,14674.0,1.816277658,315025.63518675475,,,,,,323104.79639785
Achiase,Eastern,Birim South (pre-2019),1970,1077.05788900339,,,22512.93133411221,0.0,0.0,0.0,,,23589.9892231156
Achiase,Eastern,Birim South (pre-2019),1971,1066.09466820479,,,23137.55655133991,,,,,,24203.6512195447
Achiase,Eastern,Birim South (pre-2019),1972,1039.84335008187,,,23844.91422473883,,,,,,24884.7575748207
Achiase,Eastern,Birim South (pre-2019),1973,1079.351556945,,,24501.6830229562,,,,,,25581.0345799012
Achiase,Eastern,Birim South (pre-2019),1974,1109.60860114206,,,25215.62100876184,,,,,,26325.2296099039
Achiase,Eastern,Birim South (pre-2019),1975,1130.46076346353,,,25970.825815773573,,,,,,27101.2865792371
Achiase,Eastern,Birim South (pre-2019),1976,1152.99326728679,,,26744.61081196331,,,,,,27897.6040792501
Achiase,Eastern,Birim South (pre-2019),1977,1168.36800389461,,,27548.61890264069,,,,,,28716.9869065353
Achiase,Eastern,Birim South (pre-2019),1978,1239.88563039648,,,28310.92330627422,,,,,,29550.8089366707
Achiase,Eastern,Birim South (pre-2019),1979,1278.62953824282,,,29181.49720351088,,,,,,30460.1267417537
Achiase,Eastern,Birim South (pre-2019),1980,1320.57803992341,,,30081.28390596109,,,,,0.971988664,31401.8619458845
Achiase,Eastern,Birim South (pre-2019),1981,1277.30066629418,,,31101.11720847662,,,,,,32378.4178747708
Achiase,Eastern,Birim South (pre-2019),1982,1312.57398652307,,,31982.20943221943,,,,,,33294.7834187425
Achiase,Eastern,Birim South (pre-2019),1983,1392.65624934413,,,32857.07791512087,,,,,,34249.734164465
Achiase,Eastern,Birim South (pre-2019),1984,1447.24253836904,,,33838.98495824326,,,,,,35286.2274966123
Achiase,Eastern,Birim South (pre-2019),1985,1455.12862437617,,,34917.547831536125,,,,,,36372.6764559123
Achiase,Eastern,Birim South (pre-2019),1986,1478.04092475779,,,35682.192166516805,,,,,,37160.2330912746
Achiase,Eastern,Birim South (pre-2019),1987,1499.49803090226,,,36471.582506654646,,,,,,37971.0805375569
Achiase,Eastern,Birim South (pre-2019),1988,1517.4378744094,,,37314.6024752154,,,,,,38832.0403496248
Achiase,Eastern,Birim South (pre-2019),1989,1528.51652267525,,,38223.83533475485,,,,,,39752.3518574301
Achiase,Eastern,Birim South (pre-2019),1990,1545.78203554332,,,39197.15248353598,,,,,0.688653899,40742.9345190793
Achiase,Eastern,Birim South (pre-2019),1991,1571.25828864015,,,40217.290651113246,,,,,,41788.5489397534
Achiase,Eastern,Birim South (pre-2019),1992,1591.27536791244,,,41284.60246732675,,,,,,42875.8778352392
Achiase,Eastern,Birim South (pre-2019),1993,1604.65713554562,,,42344.39637158968,,,,,,43949.0535071353
Achiase,Eastern,Birim South (pre-2019),1994,1617.14318060076,,,43444.05342246214,,,,,,45061.1966030629
Achiase,Eastern,Birim South (pre-2019),1995,1616.32199686609,,,44558.21936497811,,,,,,46174.5413618442
Achiase,Eastern,Birim South (pre-2019),1996,1622.82847822841,,,45658.39487558969,,,,,,47281.2233538181
Achiase,Eastern,Birim South (pre-2019),1997,1622.97458571405,,,46783.45341679075,,,,,,48406.4280025048
Achiase,Eastern,Birim South (pre-2019),1998,1651.10104374344,,,47891.36582173656,,,,,,49542.46686548
Achiase,Eastern,Birim South (pre-2019),1999,1687.11622340415,,,49077.40876682165,,,,,,50764.5249902258
Achiase,Eastern,Birim South (pre-2019),2000,1734.39614390697,1435.375974,0.827594076,50277.82611168063,0.557229791,0.563742701,0.567702199,0.081,,52012.2222555876
Achiase,Eastern,Birim South (pre-2019),2001,1788.36505113584,1047.72956,0.585858888,51281.47283710496,,,,,,53069.8378882408
Achiase,Eastern,Birim South (pre-2019),2002,1886.08716227188,1381.213753,0.732317032,54451.32168750392,,,,,,56337.4088497758
Achiase,Eastern,Birim South (pre-2019),2003,1966.89221515972,1315.986871,0.669069134,57366.61525795148,,,,,,59333.5074731112
Achiase,Eastern,Birim South (pre-2019),2004,2003.65378841567,1215.263806,0.606523848,59131.97536137893,,,,,,61135.6291497946
Achiase,Eastern,Birim South (pre-2019),2005,2027.10729415515,1354.421636,0.668154882,60638.713570075255,,,,,,62665.8208642304
Achiase,Eastern,Birim South (pre-2019),2006,2125.03691088324,1274.934734,0.599958865,63275.68763250946,,,,,,65400.7245433927
Achiase,Eastern,Birim South (pre-2019),2007,2172.39326176062,1548.940531,0.71301111,65642.67104968418,,,,,,67815.0643114448
Achiase,Eastern,Birim South (pre-2019),2008,2109.00637018499,1471.150068,0.69755601,64934.22869491762,,,,,,67043.2350651026
Achiase,Eastern,Birim South (pre-2019),2009,2272.80715506246,614.816731,0.270509854,70842.44023395605,,,,,,73115.2473890185
Achiase,Eastern,Birim South (pre-2019),2010,2405.36199930946,654.1922382,0.271972468,75370.76455923283,,,,,,77776.1265585423
Achiase,Eastern,Birim South (pre-2019),2011,2489.82955157222,729.6814698,0.293064828,77718.5247969681,,,,,,80208.3543485403
Achiase,Eastern,Birim South (pre-2019),2012,2649.19920721532,858.4364221,0.324036192,82565.26582366347,,,,,,85214.4650308788
Achiase,Eastern,Birim South (pre-2019),2013,2705.39607135119,1168.452445,0.431896999,84651.14142596061,,,,,,87356.5374973118
Achiase,Eastern,Birim South (pre-2019),2014,2820.85746407712,1173.581131,0.416037019,88999.73058452997,,,,,,91820.5880486071
Achiase,Eastern,Birim South (pre-2019),2015,1314.72267600128,1104.475782,0.840082705,42334.00554544872,,,,,,43648.72822145
Achiase,Eastern,Birim South (pre-2019),2016,1328.32466712988,3065.0,2.307417814,43331.55917020683,0.668421345,0.672585829,0.675119146,0.532,,44659.8838373367
